event_id,event_name,event_date,driver_type,impact_cycle,predictability,industry,intensity_score,source_note
A_20250910_601138,涨停异动_工业富联_2025-09-10,2025-09-10,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,4,近一年交易数据规则抽取
A_20250910_603090,放量上涨异动_宏盛股份_2025-09-10,2025-09-10,公司/市场异动事件,脉冲型事件,突发型事件,C34通用设备制造业,3,近一年交易数据规则抽取
A_20250910_603101,涨停异动_汇嘉时代_2025-09-10,2025-09-10,公司/市场异动事件,脉冲型事件,突发型事件,F52零售业,5,近一年交易数据规则抽取
A_20250910_603127,涨停异动_昭衍新药_2025-09-10,2025-09-10,公司/市场异动事件,脉冲型事件,突发型事件,M73研究和试验发展,5,近一年交易数据规则抽取
A_20250910_603163,涨停异动_圣晖集成_2025-09-10,2025-09-10,公司/市场异动事件,脉冲型事件,突发型事件,E49建筑安装业,5,近一年交易数据规则抽取
A_20250911_600071,涨停异动_凤凰光学_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,C40仪器仪表制造业,4,近一年交易数据规则抽取
A_20250911_600103,涨停异动_青山纸业_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,C22造纸和纸制品业,5,近一年交易数据规则抽取
A_20250911_600183,涨停异动_生益科技_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,4,近一年交易数据规则抽取
A_20250911_600246,涨停异动_万通发展_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,K70房地产业,5,近一年交易数据规则抽取
A_20250911_600376,放量上涨异动_首开股份_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,K70房地产业,4,近一年交易数据规则抽取
A_20250911_600475,跌停异动_华光环能_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,N77生态保护和环境治理业,4,近一年交易数据规则抽取
A_20250911_600510,涨停异动_黑牡丹_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,K70房地产业,4,近一年交易数据规则抽取
A_20250911_600580,放量上涨异动_卧龙电驱_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,4,近一年交易数据规则抽取
A_20250911_600601,涨停异动_方正科技_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,4,近一年交易数据规则抽取
A_20250911_600629,涨停异动_华建集团_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,M74专业技术服务业,4,近一年交易数据规则抽取
A_20250911_600776,涨停异动_东方通信_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,5,近一年交易数据规则抽取
A_20250911_600785,涨停异动_新华百货_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,F52零售业,5,近一年交易数据规则抽取
A_20250911_600846,涨停异动_同济科技_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,E48土木工程建筑业,4,近一年交易数据规则抽取
A_20250911_601116,涨停异动_三江购物_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,F52零售业,5,近一年交易数据规则抽取
A_20250911_601138,涨停异动_工业富联_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,4,近一年交易数据规则抽取
A_20250911_601208,涨停异动_东材科技_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,C26化学原料和化学制品制造业,4,近一年交易数据规则抽取
A_20250911_601212,跌停异动_白银有色_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,C32有色金属冶炼和压延加工业,4,近一年交易数据规则抽取
A_20250911_601619,涨停异动_嘉泽新能_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,D44电力、热力生产和供应业,4,近一年交易数据规则抽取
A_20250911_601778,涨停异动_晶科科技_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,D44电力、热力生产和供应业,4,近一年交易数据规则抽取
A_20250911_603019,涨停异动_中科曙光_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,4,近一年交易数据规则抽取
A_20250911_603083,涨停异动_剑桥科技_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,5,近一年交易数据规则抽取
A_20250911_603124,涨停异动_江南新材_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,5,近一年交易数据规则抽取
A_20250911_603131,涨停异动_上海沪工_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,C34通用设备制造业,5,近一年交易数据规则抽取
A_20250911_603151,涨停异动_邦基科技_2025-09-11,2025-09-11,公司/市场异动事件,脉冲型事件,突发型事件,C13农副食品加工业,4,近一年交易数据规则抽取
A_20250912_600052,涨停异动_东望时代_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,R87广播、电视、电影和录音制作业,4,近一年交易数据规则抽取
A_20250912_600103,涨停异动_青山纸业_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,C22造纸和纸制品业,4,近一年交易数据规则抽取
A_20250912_600143,放量上涨异动_金发科技_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,C29橡胶和塑料制品业,3,近一年交易数据规则抽取
A_20250912_600162,涨停异动_香江控股_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,K70房地产业,4,近一年交易数据规则抽取
A_20250912_600169,涨停异动_ST太重_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,C35专用设备制造业,4,近一年交易数据规则抽取
A_20250912_600170,涨停异动_上海建工_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,E48土木工程建筑业,4,近一年交易数据规则抽取
A_20250912_600340,涨停异动_华夏幸福_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,K70房地产业,4,近一年交易数据规则抽取
A_20250912_600376,涨停异动_首开股份_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,K70房地产业,5,近一年交易数据规则抽取
A_20250912_600475,跌停异动_华光环能_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,N77生态保护和环境治理业,4,近一年交易数据规则抽取
A_20250912_600531,涨停异动_豫光金铅_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,C32有色金属冶炼和压延加工业,5,近一年交易数据规则抽取
A_20250912_600580,涨停异动_卧龙电驱_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,5,近一年交易数据规则抽取
A_20250912_600581,涨停异动_八一钢铁_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,C31黑色金属冶炼和压延加工业,4,近一年交易数据规则抽取
A_20250912_600601,涨停异动_方正科技_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,4,近一年交易数据规则抽取
A_20250912_600629,涨停异动_华建集团_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,M74专业技术服务业,4,近一年交易数据规则抽取
A_20250912_600651,涨停异动_飞乐音响_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,4,近一年交易数据规则抽取
A_20250912_600691,涨停异动_潞化科技_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,C26化学原料和化学制品制造业,4,近一年交易数据规则抽取
A_20250912_600846,放量上涨异动_同济科技_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,E48土木工程建筑业,3,近一年交易数据规则抽取
A_20250912_600884,涨停异动_杉杉股份_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,5,近一年交易数据规则抽取
A_20250912_600961,涨停异动_株冶集团_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,C32有色金属冶炼和压延加工业,5,近一年交易数据规则抽取
A_20250912_600977,涨停异动_中国电影_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,R87广播、电视、电影和录音制作业,4,近一年交易数据规则抽取
A_20250912_601619,涨停异动_嘉泽新能_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,D44电力、热力生产和供应业,4,近一年交易数据规则抽取
A_20250912_601778,跌停异动_晶科科技_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,D44电力、热力生产和供应业,5,近一年交易数据规则抽取
A_20250912_601929,放量上涨异动_吉视传媒_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,I63电信、广播电视和卫星传输服务,4,近一年交易数据规则抽取
A_20250912_603006,涨停异动_联明股份_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,C36汽车制造业,4,近一年交易数据规则抽取
A_20250912_603083,涨停异动_剑桥科技_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,5,近一年交易数据规则抽取
A_20250912_603127,涨停异动_昭衍新药_2025-09-12,2025-09-12,公司/市场异动事件,脉冲型事件,突发型事件,M73研究和试验发展,4,近一年交易数据规则抽取
A_20250915_600103,涨停异动_青山纸业_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,C22造纸和纸制品业,5,近一年交易数据规则抽取
A_20250915_600162,涨停异动_香江控股_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,K70房地产业,4,近一年交易数据规则抽取
A_20250915_600170,涨停异动_上海建工_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,E48土木工程建筑业,4,近一年交易数据规则抽取
A_20250915_600171,涨停异动_上海贝岭_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,4,近一年交易数据规则抽取
A_20250915_600173,涨停异动_卧龙新能_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,K70房地产业,5,近一年交易数据规则抽取
A_20250915_600376,涨停异动_首开股份_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,K70房地产业,5,近一年交易数据规则抽取
A_20250915_600433,涨停异动_冠豪高新_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,C22造纸和纸制品业,4,近一年交易数据规则抽取
A_20250915_600475,涨停异动_华光环能_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,N77生态保护和环境治理业,4,近一年交易数据规则抽取
A_20250915_600609,放量上涨异动_金杯汽车_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,C36汽车制造业,3,近一年交易数据规则抽取
A_20250915_600629,涨停异动_华建集团_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,M74专业技术服务业,4,近一年交易数据规则抽取
A_20250915_600699,放量上涨异动_均胜电子_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,3,近一年交易数据规则抽取
A_20250915_600977,涨停异动_中国电影_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,R87广播、电视、电影和录音制作业,4,近一年交易数据规则抽取
A_20250915_601113,涨停异动_华鼎股份_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,F52零售业,4,近一年交易数据规则抽取
A_20250915_601116,涨停异动_三江购物_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,F52零售业,5,近一年交易数据规则抽取
A_20250915_603030,涨停异动_全筑股份_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,E50建筑装饰、装修和其他建筑业,4,近一年交易数据规则抽取
A_20250915_603083,放量上涨异动_剑桥科技_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,C39计算机、通信和其他电子设备制造业,4,近一年交易数据规则抽取
A_20250915_603090,涨停异动_宏盛股份_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,C34通用设备制造业,5,近一年交易数据规则抽取
A_20250915_603127,涨停异动_昭衍新药_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,M73研究和试验发展,4,近一年交易数据规则抽取
A_20250915_603177,放量上涨异动_德创环保_2025-09-15,2025-09-15,公司/市场异动事件,脉冲型事件,突发型事件,N77生态保护和环境治理业,4,近一年交易数据规则抽取
A_20250916_600151,涨停异动_航天机电_2025-09-16,2025-09-16,公司/市场异动事件,脉冲型事件,突发型事件,C38电气机械和器材制造业,4,近一年交易数据规则抽取
